2026-02-17T06:26:40.972+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:26:40.986+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:26:43.925+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:26:43.932+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:26:46.981+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:26:46.987+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:26:49.942+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:26:49.951+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:26:52.989+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:26:52.998+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:26:55.911+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:26:55.928+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:26:58.993+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:26:58.999+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:02.015+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:02.024+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:04.977+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:04.986+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:08.025+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:08.033+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:10.979+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:10.988+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:13.954+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:13.961+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:16.973+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:16.980+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:19.973+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:19.983+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:22.941+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:22.949+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:25.966+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:26.040+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:28.936+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:28.942+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:31.924+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:31.932+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:34.948+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:34.956+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:36.948+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:36.949+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
